index,s_m,x_m,y_m,z_m,nx,ny,nz,tx,ty,tz,bx,by,bz,local_radius_m
84,0.3429390087942039,0.08571389317512512,-0.04371388629078865,0.01349493209272623,0.05118989411398723,-0.07672182788297272,0.9957375938804832,0.9322188547594025,0.3613376108144502,-0.020078292805246763,-0.358256999850578,0.9292731651024138,0.09001836856222706,0.4242143929004669
85,0.3460766779313937,0.08863470703363419,-0.04256954416632652,0.01342939492315054,0.05268255522727321,-0.07435813187943349,0.9958390515530741,0.9295374948386717,0.36808939189220957,-0.021685139277166025,-0.36494532446716665,0.9268121658026194,0.08851056134616106,0.4192716181278229
86,0.3491997243441948,0.09153342247009277,-0.04140939936041832,0.01335916854441166,0.054126354926914026,-0.07196054987219912,0.9959377575754504,0.9267769619198756,0.37489028014583303,-0.023275323987953372,-0.3716924798372448,0.9242719776857143,0.08698282415154002,0.4124661684036255
87,0.3523083537891331,0.09441003948450089,-0.040233366191387177,0.0132843516767025,0.05552006870851162,-0.06953197699434302,0.9960335466970279,0.9239353497795469,0.38174086127309037,-0.024847218400163105,-0.378499027759752,0.9216501226444327,0.08543733033296871,0.4076659679412842
88,0.35540299703931133,0.09726480394601822,-0.03904137387871742,0.013205035589635372,0.056862654349203075,-0.06707535486186038,0.9961262647428379,0.9210134236209865,0.3886351668870073,-0.02640038955502868,-0.3853588816463913,0.9189468576884683,0.08387612938573553,0.4017115533351898
89,0.3584838942480954,0.10009775310754776,-0.03783335164189339,0.013121316209435463,0.05815306092809614,-0.06459360333041332,0.9962157838106593,0.9180088831964941,0.3955747568198665,-0.02793388872372015,-0.3922734658987177,0.9161593802642628,0.0823013845910854,0.39690962433815
90,0.361551417002845,0.10290906578302383,-0.0366092324256897,0.013033287599682808,0.059390368663151,-0.062089691609881016,0.9963019895121381,0.9149213283584863,0.40255668100764624,-0.029446247483357803,-0.39923971376013756,0.9132867631984456,0.08071517281917827,0.3914552927017212
91,0.3646059294819883,0.10569889098405838,-0.0353689044713974,0.012941046617925167,0.06057373758269059,-0.059566486087341476,0.9963847931650051,0.9117490217964059,0.40958101600232405,-0.030937236201719186,-0.40625747346981705,0.9103268445412638,0.0791195384052927,0.38676196336746216
92,0.36764771693191856,0.10846731811761856,-0.03411232307553291,0.012844686396420002,0.06170232154439166,-0.05702697796249533,0.996464122435172,0.9084957404110364,0.4166357293557432,-0.03240615187291498,-0.413314531524603,0.9072829455201676,0.07751615830810038,0.3827294111251831
93,0.37067713407980557,0.11121451109647751,-0.032839443534612656,0.012744303792715073,0.06277543113657263,-0.05447415467777625,0.9965399197813196,0.9051541011921472,0.42373364798236474,-0.0338503864467406,-0.4204235243884887,0.9041471680094959,0.07590756695593978,0.3768535256385803
94,0.3736944421347835,0.11394049227237701,-0.03155014291405678,0.01264000404626131,0.06379240154787566,-0.0519109082391647,0.9966121548077465,0.9017251645122676,0.4308685917845418,-0.0352701615948925,-0.4275779695823367,0.9009202275750167,0.0742955144946626,0.3735105097293854
95,0.37670009509406743,0.11664552241563797,-0.030244359746575356,0.01253187470138073,0.06475266534468098,-0.049340145393332,0.996680812689461,0.8982136221121277,0.4380273216415622,-0.03666544078190216,-0.4347643487417574,0.897606467886468,0.07268142728052812,0.36914438009262085
96,0.37969440751060424,0.11932969838380814,-0.02892201580107212,0.01242001447826624,0.06565571262465567,-0.0467647887760473,0.9967458963700229,0.8946137002609647,0.44521875051174414,-0.0380340833746024,-0.44199130669125286,0.894199689433638,0.07106757506869282,0.36500823497772217
97,0.3826776246395738,0.1219930574297905,-0.02758307382464409,0.012304526753723621,0.06650109025205245,-0.044187841278073584,0.9968074235670961,0.8909270867758817,0.4524361842224095,-0.03937543974746883,-0.44925183144878567,0.8907012436421048,0.06945564422219155,0.36135897040367126
98,0.3856502672518137,0.12463589012622833,-0.026227392256259918,0.012185501866042614,0.06728845404451195,-0.04161203847282551,0.9968654383648957,0.8871562511744165,0.4596718256860309,-0.04068904855887752,-0.4565378017706183,0.8871133084150981,0.0678469865747239,0.35805103182792664
99,0.38861257575721114,0.12725824117660522,-0.02485496737062931,0.01206304132938385,0.06801746401083172,-0.039040395645391,0.996919992826599,0.8832939510069612,0.46693686934929735,-0.041973279080735205,-0.46386004702871647,0.8834283153169011,0.06624400702598635,0.35344013571739197
100,0.3915648535357268,0.12986016273498535,-0.023465678095817566,0.011937249451875687,0.06868789552788952,-0.036475719124688014,0.9969711605268663,0.879343503163968,0.47422185423306723,-0.04322772734104783,-0.47120874992918216,0.8796493344858272,0.06464798781724639,0.3510682284832001
101,0.39450752208787343,0.13244187831878662,-0.022059479728341103,0.01180821843445301,0.0692995737146184,-0.03392086672890942,0.9970190288471589,0.8753085832537726,0.48151732041627826,-0.04445170661966614,-0.4785740907665373,0.8757797979517696,0.06306017084134662,0.3474159836769104
102,0.3974409587910753,0.13500352203845978,-0.02063625678420067,0.01167604885995388,0.06985240880211935,-0.0313786064957118,0.9970637010938312,0.8711853720583143,0.48882788965079566,-0.0456436393286749,-0.4859603110644551,0.8718156295727897,0.06148238855752531,0.34467196464538574
103,0.4003654614758018,0.13754518330097198,-0.019195981323719025,0.011540843173861504,0.07034631781856378,-0.028851790203230802,0.9971052952278603,0.8669740881778168,0.496150601576772,-0.046802895030651506,-0.49336404476380297,0.8677568654927117,0.05991612240928175,0.34134361147880554
104,0.40328137641921213,0.1400669664144516,-0.01773855648934841,0.011402702890336514,0.07078134708925997,-0.026343158243722936,0.9971439409222601,0.8626785530384868,0.5034764208310549,-0.047929195638705395,-0.5007758560529758,0.8636071851741055,0.05836241693134017,0.3394617438316345
105,0.40618918621905703,0.1425691395998001,-0.016263900324702263,0.011261719278991222,0.07115757403996117,-0.02385540535774118,0.9971797828335498,0.8582955586251647,0.5108088843488413,-0.049020584600842874,-0.5081988864581153,0.8593631646523346,0.05682290947721717,0.33583715558052063
106,0.4090890941204903,0.14505165815353394,-0.01477195043116808,0.011118007823824883,0.07147513538550034,-0.021391271306421458,0.997212975514017,0.8538252861053092,0.5181454510970039,-0.05007666437243166,-0.5156301635343069,0.8550248905093042,0.05529892461102955,0.3342300057411194
107,0.4119815681095939,0.14751477539539337,-0.013262632302939892,0.010971658863127232,0.07173424829821347,-0.018953403116204522,0.997243684427936,0.84927262222401,0.5254761063931289,-0.05109671956858985,-0.5230592717054526,0.8505971436571274,0.05379123985648436,0.3315292298793793
108,0.4148668729913852,0.1499585211277008,-0.011735894717276096,0.010822785086929798,0.0719351733237786,-0.01654446789003133,0.9972720849502976,0.8446300229898377,0.5328112966907562,-0.05207923178102205,-0.5304962095686648,0.8460722726205615,0.05230182727168757,0.3290374279022217
109,0.4177454649851365,0.15238308906555176,-0.010191592387855053,0.010671482421457767,0.07207822830396744,-0.014166930750776179,0.9972983641206196,0.839907259428968,0.5401335554647326,-0.05302393628868678,-0.5379231248487972,0.8414600072436729,0.05083077770783623,0.3278769254684448
110,0.4206176730332718,0.15478861331939697,-0.008629724383354187,0.01051785796880722,0.07216381516966133,-0.0118234394248943,0.9973227110922145,0.8351056536976091,0.5474396322565497,-0.053929548460027656,-0.5453363454639737,0.8367615965797638,0.04937915354967384,0.3257145285606384
111,0.4234839008916933,0.1571752429008484,-0.0070501756854355335,0.010362014174461365,0.07219237072533986,-0.009516419820926596,0.997345326034492,0.8302153164737571,0.5547432180357604,-0.054794984585342314,-0.5527491035916551,0.8319671453461104,0.04794890554815277,0.32333752512931824
112,0.4263443576835952,0.15954294800758362,-0.0054529160261154175,0.010204067453742027,0.07216441195039895,-0.007248376806283482,0.9973664114464289,0.8252457510085014,0.5620284168898179,-0.05561932263826627,-0.5601451154888321,0.8270861289747983,0.04654014236641736,0.32261309027671814
113,0.4291996042067057,0.16189205646514893,-0.003837819444015622,0.010044113732874393,0.07208053142825852,-0.005021614571955602,0.9973861741452559,0.8202025310928661,0.5692860495662145,-0.05640214320528543,-0.5675148051615381,0.822124160988098,0.045153181970681786,0.3210308253765106
114,0.43204996797943374,0.16422265768051147,-0.0022048235405236483,0.009882261976599693,0.07194130970682588,-0.0028384779986182543,0.9974048280414116,0.8150762655962626,0.5765287518027317,-0.05714262512726606,-0.5748703624820515,0.8170719178386416,0.043789809536451264,0.3192298412322998
115,0.43489572278219624,0.16653478145599365,-0.0005538761615753174,0.00971862580627203,0.0717474483414847,-0.0007012625214531629,0.9974225844081143,0.809872515626312,0.5837475116033005,-0.05783901045197323,-0.5822023913490889,0.8119349390114636,0.04245032767662911,0.3184274435043335
116,0.4377372764877156,0.16882860660552979,0.0011150955688208342,0.009553316980600357,0.07149971079198146,0.0013878317166813566,0.9974396549565239,0.8045991573715693,0.5909305906456804,-0.05849130701316139,-0.5894987805430588,0.8067212174630314,0.04113471810054298,0.31767401099205017
117,0.44057507989393885,0.1711043417453766,0.002802196191623807,0.009386436082422733,0.07119886589199041,0.003426707122695949,0.9974562542658147,0.7992488696307412,0.5980874861950957,-0.05909825082702481,-0.5967686161157784,0.8014235121837148,0.03984435892793435,0.3160399794578552
118,0.44340936587838325,0.17336197197437286,0.004507467150688171,0.009218109771609306,0.07084580553823794,0.00541326546599474,0.997472590297414,0.7938241108177738,0.6052140995624394,-0.05965881976033626,-0.6040074246197132,0.7960443692222818,0.03857969976245204,0.31567078828811646
