index,s_m,x_m,y_m,z_m,nx,ny,nz,tx,ty,tz,bx,by,bz,local_radius_m
73,0.30974306038296484,-0.08803319931030273,0.018712464720010757,-0.018610697239637375,-0.9781466288314264,0.20791626320640624,0.0,-0.1479290109708458,-0.6959258338024333,0.7027120616294951,0.1461052659643564,0.6873554341233987,0.7114743554328005,0.17775408923625946
74,0.3138198594630078,-0.08859051764011383,0.015865705907344818,-0.01574614644050598,-0.9843390593622283,0.17628560977539715,0.0,-0.12543092920294466,-0.7003659746821496,0.7026767275972704,0.12387179539974379,0.6916721490803801,0.7115092525687718,0.17773859202861786
75,0.31789581210465534,-0.08905573934316635,0.013002930209040642,-0.012882324866950512,-0.9895081594602058,0.14447699596017327,0.0,-0.10280152940108192,-0.7040660829964852,0.7026541085959612,0.10151735480914771,0.6952819737348307,0.7115315900730985,0.17771226167678833
76,0.32197112245691656,-0.08942842483520508,0.010127055458724499,-0.010019004344940186,-0.9936491382925916,0.11252284199392636,0.0,-0.08006575053830718,-0.7070311392034648,0.7026353562036204,0.07906252716544662,0.6981730162256398,0.7115501080125036,0.17771147191524506
77,0.3260459865101606,-0.08970824629068375,0.0072408816777169704,-0.007156100589782,-0.9967583033771796,0.0804542394696913,0.0,-0.05725039627074264,-0.7092620701613116,0.7026163305512715,0.05652846251356636,0.7003386615663585,0.7115688947960653,0.17772486805915833
78,0.330120389265179,-0.08989494293928146,0.004347469191998243,-0.004293572623282671,-0.9988326218809905,0.04830521158577356,0.0,-0.034373907787552976,-0.7107481235377792,0.7026062477312158,0.03393954345815787,0.7017860405716464,0.7115788506192574,0.17767752707004547
79,0.3341946271027957,-0.0899883285164833,0.0014496312942355871,-0.0014311909908428788,-0.9998702736658598,0.016107012117666172,0.0,-0.011461374269083656,-0.7114927718543438,0.7025999377304889,0.011316785710896586,0.7025087920162064,0.7115850809995276,0.17770236730575562
80,0.3382687762981948,-0.0899883285164833,-0.00144966843072325,0.001431107521057129,-0.9998702669617396,-0.016107428281991073,0.0,0.0114613958203227,-0.7114914686731072,0.7026012570521313,-0.011317099358804834,0.7025101064564214,0.711583778334421,0.17770104110240936
81,0.3423429990649654,-0.08989494293928146,-0.004347485024482012,0.004293489269912243,-0.9988326134331543,-0.0483053862658714,0.0,0.034373910171589916,-0.7107455153821632,0.7026088859839865,-0.03393979363130525,0.7017886698090564,0.7115762456236856,0.17767931520938873
82,0.34641741621138056,-0.08970824629068375,-0.007240897044539452,0.0071560381911695,-0.9967582896349496,-0.0804544097238299,0.0,0.05725050574169465,-0.7092607901211682,0.7026176137765238,-0.056528685378043474,0.7003399309763597,0.7115676277132469,0.17772114276885986
83,0.35049225037315634,-0.08942842483520508,-0.010127049870789051,0.01001892052590847,-0.9936491457899154,-0.11252277578771172,0.0,0.08006741320678391,-0.7070375212119719,0.702628744744196,-0.07906173670689966,0.6981664520229273,0.7115566365782885,0.1777067333459854
84,0.35456760749997007,-0.08905572444200516,-0.013003009371459484,0.012882220558822155,-0.989508032170655,-0.14447786775059404,0.0,0.10280149540906386,-0.7040674252088722,0.7026527686570441,-0.10151777378464934,0.6952805584132871,0.7115329132923623,0.17772775888442993
85,0.3586435874346476,-0.08859051018953323,-0.015865763649344444,0.01574610359966755,-0.9843389437379804,-0.176286255393883,0.0,0.1254298063486804,-0.7003596271795951,0.7026832546006707,-0.12387339968171085,0.6916784926169516,0.7115028065316658,0.17772574722766876
